sigma,F_meas,F_fit,residual
2933.68,-0.182168573236783,-0.225517634463017,0.0433490612262341
2934.162,-0.20982140203294,-0.229110495315843,0.0192890932829031
2934.644,-0.204137158269745,-0.232667037287961,0.0285298790182161
2935.126,-0.196828452755607,-0.236186713633886,0.039358260878279
2935.608,-0.210378616295721,-0.239668983261412,0.0292903669656912
2936.091,-0.190671822034286,-0.243120416913315,0.0524485948790288
2936.573,-0.213123506813901,-0.246526192491439,0.0334026856775382
2937.055,-0.231569583045605,-0.249892971739225,0.0183233886936199
2937.537,-0.200562331521642,-0.253220237010906,0.0526579054892641
2938.019,-0.210220273031005,-0.256507476720064,0.0462872036890586
2938.501,-0.230900048359434,-0.259754185418147,0.0288541370587133
2938.983,-0.235203838289408,-0.262959863871907,0.0277560255824987
2939.465,-0.210754893600143,-0.266124019140021,0.0553691255398778
2939.948,-0.212117823283716,-0.269252598125744,0.0571347748420277
2940.43,-0.196868832421863,-0.272332165095245,0.0754633326733813
2940.912,-0.230339979260382,-0.275368767581709,0.0450287883213267
2941.394,-0.223080804565377,-0.278361938571243,0.0552811340058653
2941.876,-0.211261009099669,-0.281311217710063,0.0700502086103936
2942.358,-0.229168123622777,-0.2842161513751,0.0550480277523221
2942.84,-0.226975378890927,-0.287076292743565,0.0601009138526382
2943.322,-0.241341975657043,-0.289891201861477,0.0485492262044335
2943.804,-0.224661664670734,-0.292660445711115,0.067998781040381
2944.287,-0.250297951624631,-0.295389199767956,0.0450912481433246
2944.769,-0.233564868124475,-0.298065745179074,0.0645008770545988
2945.251,-0.225232849102369,-0.300695367698067,0.075462518595698
2945.733,-0.260516645294647,-0.303277662720499,0.0427610174258525
2946.215,-0.246356857434296,-0.305812232899516,0.0594553754652199
2946.697,-0.264937836250972,-0.308298688206739,0.0433608519557665
2947.179,-0.256663972470999,-0.310736645992126,0.0540726735211262
2947.661,-0.27699203681734,-0.313125731042601,0.0361336942252606
2948.144,-0.251932821043297,-0.315470378652547,0.0635375576092498
2948.626,-0.268194814565238,-0.317760519353514,0.0495657047882765
2949.108,-0.260512428363747,-0.320000706148412,0.0594882777846658
2949.59,-0.268106933148353,-0.32219059415191,0.0540836610035569
2950.072,-0.266706029625215,-0.324329846191901,0.0576238165666854
2950.554,-0.267025778497125,-0.326418132861175,0.05939235436405
2951.036,-0.256995430463476,-0.328455132567963,0.071459702104487
2951.518,-0.261762536220292,-0.330440531585221,0.0686779953649283
2952,-0.253521466460207,-0.332374024098776,0.0788525576385691
2952.483,-0.271413759867507,-0.33425916087293,0.0628454010054234
2952.965,-0.284442911918429,-0.336087845616328,0.051644933697899
2953.447,-0.27673115051137,-0.337863753777177,0.0611326032658068
2953.929,-0.283901896325357,-0.339586611666264,0.0556847153409067
2954.411,-0.275078320035998,-0.341256153729499,0.0661778336935009
2954.893,-0.278926492315488,-0.342872122588673,0.0639456302731849
2955.375,-0.282135783832597,-0.344434269080894,0.0622984852482971
2955.857,-0.269649255252677,-0.345942352296821,0.0762930970441436
2956.34,-0.273368211517486,-0.347399099176421,0.0740308876589355
2956.822,-0.299600475517419,-0.348798252969551,0.0491977774521324
2957.304,-0.27357380139712,-0.350142670203385,0.0765688688062653
2957.786,-0.270864799808184,-0.351432143356881,0.0805673435486975
2958.268,-0.280797881398751,-0.352666473334545,0.0718685919357936
2958.75,-0.284074166813507,-0.353845469496971,0.0697713026834635
2959.232,-0.280084056693696,-0.354968949690066,0.0748848929963707
2959.714,-0.300585591677088,-0.356036740272998,0.0554511485959099
2960.197,-0.279744763049862,-0.357050717425961,0.0773059543760991
2960.678,-0.299484319487235,-0.358004600769714,0.0585202812824792
2961.161,-0.314575535829853,-0.358906174458993,0.0443306386291402
2961.643,-0.30128193833923,-0.359749524421547,0.0584675860823171
2962.125,-0.307429879089881,-0.360536444892374,0.0531065658024935
2962.607,-0.319864778698705,-0.361266813841327,0.0414020351426228
2963.089,-0.324864157779118,-0.361940517910305,0.037076360131187
2963.571,-0.311145886941031,-0.362557452430642,0.0514115654896118
2964.053,-0.324177446790859,-0.363117521439158,0.0389400746482988
2964.535,-0.314236117931511,-0.363620637692873,0.0493845197613622
2965.018,-0.321234779695956,-0.3640675888362,0.0428328091402442
2965.5,-0.327090946027841,-0.364456454264416,0.0373655082365753
2965.982,-0.31009361543942,-0.364788157539715,0.0546945421002946
2966.464,-0.327126138519535,-0.365062646438497,0.0379365079189621
2966.946,-0.311789125853501,-0.365279877510859,0.0534907516573583
2967.428,-0.304840018023086,-0.36543981608726,0.0605997980641742
2967.91,-0.308696935606541,-0.365542436283834,0.0568455006772932
2968.392,-0.308752149178567,-0.365587721006365,0.0568355718277981
2968.875,-0.309729854598739,-0.365575577324279,0.0558457227255401
2969.357,-0.301090832682348,-0.365506056023556,0.0644152233412077
2969.839,-0.296706018458536,-0.365379200751891,0.0686731822933548
2970.321,-0.298688712487799,-0.365195029604622,0.0665063171168236
2970.803,-0.298856445327072,-0.36495356946635,0.0660971241392786
2971.285,-0.289550967529728,-0.364654856006814,0.0751038884770865
2971.767,-0.297139949645569,-0.364298933675425,0.0671589840298558
2972.249,-0.291880692220836,-0.363885855694445,0.0720051634736094
2972.731,-0.289315495798181,-0.363415684050832,0.0741001882526511
2973.214,-0.290460053668721,-0.362887336500573,0.0724272828318525
2973.696,-0.277863311698599,-0.362303080451244,0.0844397687526445
2974.178,-0.284557942338118,-0.36166196937863,0.0771040270405122
2974.66,-0.277235116115587,-0.36096410023806,0.0837289841224725
2975.142,-0.290912613555705,-0.360209578688583,0.0692969651328784
2975.624,-0.288289875179572,-0.359398519076773,0.0711086438972008
2976.106,-0.272335981504693,-0.358531044419184,0.0861950629144913
2976.588,-0.287471283044955,-0.357607286383502,0.0701360033385479
2977.071,-0.260232619772708,-0.356625294019746,0.0963926742470376
2977.553,-0.283691704113796,-0.355589282723395,0.0718975786095994
2978.035,-0.276734775191038,-0.354497435085866,0.0777626598948277
2978.517,-0.254192163503848,-0.353349917181937,0.0991577536780888
2978.999,-0.265228869548007,-0.352146903623299,0.0869180340752919
2979.481,-0.253038253815653,-0.350888577531783,0.0978503237161297
2979.963,-0.257536996795299,-0.349575130511271,0.0920381337159722
2980.445,-0.275210328971813,-0.348206762618321,0.0729964336465083
2980.927,-0.26016011082643,-0.34678368233148,0.08662357150505
2981.41,-0.245187929927329,-0.345302984516229,0.1001150545889
2981.892,-0.258920363419637,-0.34377102605002,0.0848506626303826
2982.374,-0.232005028012797,-0.342185031324574,0.110180003311777
2982.856,-0.239532274173406,-0.340545242191031,0.101012968017625
2983.338,-0.241142322364407,-0.338851908749796,0.0977095863853892
2983.82,-0.242908273045071,-0.337105289312163,0.0941970162670919
2984.302,-0.232351606671006,-0.335305650360718,0.102954043689711
2984.784,-0.235220193694143,-0.333453266508473,0.0982330728143291
2985.267,-0.231907768501262,-0.33154441416002,0.0996366456587579
2985.749,-0.225317174519851,-0.329587288723376,0.104270114203524
2986.231,-0.222192195270267,-0.327578291208297,0.10538609593803
2986.713,-0.235315781189687,-0.325517728332475,0.0902019471427876
2987.195,-0.24253733271161,-0.323405914721023,0.0808685820094129
2987.677,-0.212448940265833,-0.321243172858249,0.108794232592415
2988.159,-0.221906094278459,-0.319029833038195,0.0971237387597353
2988.641,-0.200061515171878,-0.316766233313983,0.116704718142105
2989.124,-0.211726764210038,-0.31444786798295,0.102721103772912
2989.605,-0.21537099927215,-0.312089644848788,0.0967186455766384
2990.088,-0.241673625885465,-0.309672314929968,0.0679986890445035
2990.57,-0.238405619320574,-0.307211108541783,0.0688054892212097
2991.052,-0.241011411693616,-0.304701447833677,0.0636900361400602
2991.534,-0.246709373404677,-0.302143716298925,0.0554343428942475
2992.016,-0.24515368485012,-0.299538304802356,0.0543846199522361
2992.498,-0.224435566422574,-0.296885611520422,0.0724500450978478
2992.98,-0.23372842851094,-0.294186041880135,0.0604576133691948
2993.462,-0.242731381500366,-0.291440008496872,0.0487086269965057
2993.945,-0.2197821353272,-0.288642090851754,0.0688599555245538
2994.427,-0.228348692134457,-0.28580430207184,0.0574556099373831
2994.909,-0.213772220976548,-0.282921330794477,0.0691491098179294
2995.391,-0.219400482223637,-0.279993617759283,0.0605931355356453
2995.873,-0.210963796242119,-0.277021610566942,0.0660578143248228
2996.355,-0.198513153394643,-0.274005763610538,0.0754926102158953
2996.837,-0.196619004040084,-0.270946538005889,0.0743275339658055
2997.319,-0.180472738533556,-0.267844401520829,0.0873716629872731
2997.802,-0.211038143805968,-0.264693260712907,0.0536551169069384
2998.284,-0.171152857926923,-0.261506645478311,0.0903537875513879
2998.766,-0.178139276939334,-0.258278562874199,0.0801392859348651
2999.248,-0.176152961183202,-0.25500950656226,0.078856545379058
2999.73,-0.159917950994757,-0.251699976487408,0.0917820254926515
3000.212,-0.172544596706434,-0.248350478801105,0.0758058820946711
3000.694,-0.161969428646884,-0.24496152578378,0.0829920971368956
3001.176,-0.156110667140961,-0.241533635766236,0.0854229686252746
3001.658,-0.139006642509734,-0.238067333050181,0.0990606905404466
3002.141,-0.138783219607191,-0.234555838726102,0.0957726191189111
3002.623,-0.121051650560602,-0.231014230077639,0.109962579517036
3003.105,-0.134541339329719,-0.227435817782517,0.0928944784527984
3003.587,-0.131685556220383,-0.223821149224704,0.0921355930043215
3004.069,-0.111819671534626,-0.220170777347968,0.108351105813343
3004.551,-0.12006789557066,-0.216485260571144,0.0964173650004841
3005.033,-0.128439358622877,-0.212765162702413,0.0843258040795352
3005.515,-0.108648410981861,-0.209011052852923,0.100362641871062
3005.998,-0.13171235458848,-0.205215613009864,0.0735032584213843
3006.48,-0.111763307309559,-0.201395139742142,0.0896318324325832
3006.962,-0.111638450186739,-0.19754239398579,0.0859039437990515
3007.444,-0.111408183495278,-0.193657965193191,0.0822497816979127
3007.926,-0.116212497506595,-0.189742447675269,0.0735299501686739
3008.408,-0.120212262488263,-0.18579644051033,0.0655841780220677
3008.89,-0.104702458704015,-0.181820547452193,0.0771180887481781
3009.372,-0.10571208641375,-0.177815376837642,0.0721032904238921
3009.854,-0.0888604858735071,-0.173781541493064,0.0849210556195571
3010.337,-0.0954890870408605,-0.169711202772844,0.0742221157319839
3010.819,-0.0947519716504246,-0.165621837684134,0.070869866033709
3011.301,-0.08406375875553,-0.161505673641911,0.0774419148863806
3011.783,-0.0814870485967809,-0.157363340493197,0.0758762918964157
3012.265,-0.0644124914109447,-0.153195472097964,0.0887829806870192
3012.747,-0.0561097674308897,-0.149002706231958,0.0928929388010685
3013.229,-0.049567306885649,-0.144785684488921,0.0952183776032719
3013.711,-0.0544976300003661,-0.14054505218216,0.0860474221817936
3014.194,-0.0833290738935339,-0.136272589198521,0.0529435153049866
3014.676,-0.0506049258889512,-0.131986640483267,0.0813817145943159
3015.158,-0.051440922196953,-0.127679039833623,0.0762381176366697
3015.64,-0.0554135230271662,-0.123350446452984,0.0679369234258183
3016.122,-0.0599512485853388,-0.119001522763919,0.0590502741785797
3016.604,-0.049960029073322,-0.114632934306619,0.0646729052332967
3017.086,-0.0602067146890839,-0.110245349636817,0.0500386349477333
3017.568,-0.0426920756266966,-0.105839440223254,0.063147364596557
3018.051,-0.0487865461940089,-0.101406684956231,0.0526201387622224
3018.532,-0.0388814142242744,-0.0969753469868346,0.0580939327625602
3019.015,-0.0233986481792101,-0.0925092567435284,0.0691106085643183
3019.497,-0.0143779631718601,-0.0880367860113698,0.0736588228395097
3019.979,-0.025757854398595,-0.0835493893785278,0.0577915349799328
3020.461,-0.0165673320300677,-0.0790477536197157,0.0624804215896481
3020.943,-0.0149612262330123,-0.0745325676931702,0.0595713414601579
3021.425,-0.005120457170257,-0.0700045226350107,0.0648840654647537
3021.907,-0.0205850550007156,-0.0654643114533071,0.0448792564525915
3022.389,0.0226732901206255,-0.0609126290217466,0.083585919142372
3022.872,0.013352404865973,-0.0563406955785528,0.0696931004445258
3023.354,0.0158835045341235,-0.0517681420196085,0.0676516465537319
3023.836,0.0155708667123413,-0.0471862134123439,0.0627570801246852
3024.318,0.0121575012613491,-0.0425956110277259,0.054753112289075
3024.8,0.0270951980457959,-0.0379970374668419,0.0650922355126377
3025.282,0.0220733869342666,-0.0333911965531256,0.0554645834873922
3025.764,0.0434681077992813,-0.0287787932244485,0.0722469010237299
3026.246,0.0384317805172927,-0.0241605334250034,0.0625923139422961
3026.729,0.0627521945222824,-0.0195275269991092,0.0822797215213916
3027.211,0.0472361196818127,-0.0148996670949908,0.0621357867768035
3027.693,0.05878865634714,-0.0102680749776559,0.0690567313247959
3028.175,0.0593887644105138,-0.00563345953387146,0.0650222239443852
3028.657,0.0665698637681267,-0.000996530114008807,0.0675663938821355
3029.139,0.0842318043201296,0.00364200357669635,0.0805898007434332
3029.621,0.0807159159706181,0.00828143158701283,0.0724344843836053
3030.103,0.0872100586276545,0.0129210438285622,0.0742890147990923
3030.585,0.0767661522032554,0.0175601301847147,0.0592060220185408
3031.068,0.0944913279709674,0.0222076009386141,0.0722837270323532
3031.55,0.0891722922242231,0.0268435008309868,0.0623287913932363
3032.032,0.111327817155729,0.0314767439357173,0.0798510732200117
3032.514,0.109115332693364,0.0361066211128902,0.0730087115804734
3032.996,0.0890590487689877,0.0407324237387103,0.0483266250302774
3033.478,0.107429045318433,0.0453534438142269,0.0620756015042063
3033.96,0.107457262281496,0.0499689740738831,0.0574882882076131
3034.442,0.105092399601958,0.0545783080939569,0.0505140915080008
3034.925,0.103865901288383,0.0591902813525061,0.0446756199358773
3035.407,0.105918318258531,0.0637850910193977,0.0421332272391338
3035.889,0.102862595441216,0.0683715898514901,0.0344910055897263
3036.371,0.111487492796154,0.0729490758769825,0.038538416919172
3036.853,0.124846640287053,0.077516848506147,0.0473297917809063
3037.335,0.125611327881593,0.0820742086388203,0.0435371192427728
3037.817,0.119816285551469,0.0866204587715357,0.0331958267799332
3038.299,0.128631333272352,0.0911549031045411,0.0374764301678112
3038.781,0.122725911023913,0.095676847648478,0.0270490633754352
3039.264,0.143518274634872,0.100194940397509,0.0433233342373624
3039.746,0.140732111489925,0.104689781652103,0.0360423298378215
3040.228,0.143429128338653,0.109170051649682,0.0342590766889709
3040.71,0.149643305176728,0.113635064708401,0.0360082404683263
3041.192,0.155744082003828,0.118084137486035,0.0376599445177935
3041.674,0.170227118823654,0.122516589084742,0.0477105297389122
3042.156,0.167435865643895,0.126931741155534,0.0405041244883616
3042.638,0.171292762476266,0.131328918002247,0.0399638444740195
3043.121,0.203649337876776,0.135716510919538,0.0679328269572382
3043.603,0.207635643871821,0.140075680584798,0.0675599632870235
3044.085,0.211159339938245,0.144414863507696,0.0667444764305491
3044.567,0.217761486103822,0.148733395641758,0.0690280904620636
