group,kind,keep,path,dup_with
380,INNER,dup,2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\美赛照题目分类程序包【数学建模老哥】\美赛C题常见参考代码【数学建模老哥】\100多种数据处理与分类算法集合【数学建模老哥】\模式分类（Matlab程序）\Backpropagation_Stochastic.m,2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\分类与判别类题型参考代码【数学建模老哥】\100多种数据处理与分类算法集合\模式分类（Matlab程序）\Backpropagation_Stochastic.m
381,INNER,keep,2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\分类与判别类题型参考代码【数学建模老哥】\100多种数据处理与分类算法集合\模式分类（Matlab程序）\Balanced_Winnow.m,2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\分类与判别类题型参考代码【数学建模老哥】\100多种数据处理与分类算法集合\模式分类（Matlab程序）\Balanced_Winnow.m
381,INNER,dup,2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\美赛照题目分类程序包【数学建模老哥】\美赛C题常见参考代码【数学建模老哥】\100多种数据处理与分类算法集合【数学建模老哥】\模式分类（Matlab程序）\Balanced_Winnow.m,2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\分类与判别类题型参考代码【数学建模老哥】\100多种数据处理与分类算法集合\模式分类（Matlab程序）\Balanced_Winnow.m
382,INNER,keep,2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\分类与判别类题型参考代码【数学建模老哥】\100多种数据处理与分类算法集合\模式分类（Matlab程序）\Bayesian_Model_Comparison.m,2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\分类与判别类题型参考代码【数学建模老哥】\100多种数据处理与分类算法集合\模式分类（Matlab程序）\Bayesian_Model_Comparison.m
382,INNER,dup,2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\美赛照题目分类程序包【数学建模老哥】\美赛C题常见参考代码【数学建模老哥】\100多种数据处理与分类算法集合【数学建模老哥】\模式分类（Matlab程序）\Bayesian_Model_Comparison.m,2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\分类与判别类题型参考代码【数学建模老哥】\100多种数据处理与分类算法集合\模式分类（Matlab程序）\Bayesian_Model_Comparison.m
383,INNER,keep,2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\分类与判别类题型参考代码【数学建模老哥】\100多种数据处理与分类算法集合\模式分类（Matlab程序）\Bhattacharyya.m,2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\分类与判别类题型参考代码【数学建模老哥】\100多种数据处理与分类算法集合\模式分类（Matlab程序）\Bhattacharyya.m
383,INNER,dup,2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\美赛照题目分类程序包【数学建模老哥】\美赛C题常见参考代码【数学建模老哥】\100多种数据处理与分类算法集合【数学建模老哥】\模式分类（Matlab程序）\Bhattacharyya.m,2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\分类与判别类题型参考代码【数学建模老哥】\100多种数据处理与分类算法集合\模式分类（Matlab程序）\Bhattacharyya.m
384,INNER,keep,2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\分类与判别类题型参考代码【数学建模老哥】\100多种数据处理与分类算法集合\模式分类（Matlab程序）\BIMSEC.m,2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\分类与判别类题型参考代码【数学建模老哥】\100多种数据处理与分类算法集合\模式分类（Matlab程序）\BIMSEC.m
384,INNER,dup,2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\美赛照题目分类程序包【数学建模老哥】\美赛C题常见参考代码【数学建模老哥】\100多种数据处理与分类算法集合【数学建模老哥】\模式分类（Matlab程序）\BIMSEC.m,2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\分类与判别类题型参考代码【数学建模老哥】\100多种数据处理与分类算法集合\模式分类（Matlab程序）\BIMSEC.m
385,INNER,keep,2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\分类与判别类题型参考代码【数学建模老哥】\100多种数据处理与分类算法集合\模式分类（Matlab程序）\C4_5.m,2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\分类与判别类题型参考代码【数学建模老哥】\100多种数据处理与分类算法集合\模式分类（Matlab程序）\C4_5.m
385,INNER,dup,2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\美赛照题目分类程序包【数学建模老哥】\美赛C题常见参考代码【数学建模老哥】\100多种数据处理与分类算法集合【数学建模老哥】\模式分类（Matlab程序）\C4_5.m,2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\分类与判别类题型参考代码【数学建模老哥】\100多种数据处理与分类算法集合\模式分类（Matlab程序）\C4_5.m
386,INNER,keep,2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\分类与判别类题型参考代码【数学建模老哥】\100多种数据处理与分类算法集合\模式分类（Matlab程序）\calculate_error.m,2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\分类与判别类题型参考代码【数学建模老哥】\100多种数据处理与分类算法集合\模式分类（Matlab程序）\calculate_error.m
386,INNER,dup,2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\美赛照题目分类程序包【数学建模老哥】\美赛C题常见参考代码【数学建模老哥】\100多种数据处理与分类算法集合【数学建模老哥】\模式分类（Matlab程序）\calculate_error.m,2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\分类与判别类题型参考代码【数学建模老哥】\100多种数据处理与分类算法集合\模式分类（Matlab程序）\calculate_error.m
387,INNER,keep,2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\分类与判别类题型参考代码【数学建模老哥】\100多种数据处理与分类算法集合\模式分类（Matlab程序）\calculate_region.m,2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\分类与判别类题型参考代码【数学建模老哥】\100多种数据处理与分类算法集合\模式分类（Matlab程序）\calculate_region.m
387,INNER,dup,2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\美赛照题目分类程序包【数学建模老哥】\美赛C题常见参考代码【数学建模老哥】\100多种数据处理与分类算法集合【数学建模老哥】\模式分类（Matlab程序）\calculate_region.m,2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\分类与判别类题型参考代码【数学建模老哥】\100多种数据处理与分类算法集合\模式分类（Matlab程序）\calculate_region.m
388,INNER,keep,2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\分类与判别类题型参考代码【数学建模老哥】\100多种数据处理与分类算法集合\模式分类（Matlab程序）\CART.m,2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\分类与判别类题型参考代码【数学建模老哥】\100多种数据处理与分类算法集合\模式分类（Matlab程序）\CART.m
388,INNER,dup,2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\美赛照题目分类程序包【数学建模老哥】\美赛C题常见参考代码【数学建模老哥】\100多种数据处理与分类算法集合【数学建模老哥】\模式分类（Matlab程序）\CART.m,2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\分类与判别类题型参考代码【数学建模老哥】\100多种数据处理与分类算法集合\模式分类（Matlab程序）\CART.m
389,INNER,keep,2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\分类与判别类题型参考代码【数学建模老哥】\100多种数据处理与分类算法集合\模式分类（Matlab程序）\CARTfunctions.m,2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\分类与判别类题型参考代码【数学建模老哥】\100多种数据处理与分类算法集合\模式分类（Matlab程序）\CARTfunctions.m
389,INNER,dup,2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\美赛照题目分类程序包【数学建模老哥】\美赛C题常见参考代码【数学建模老哥】\100多种数据处理与分类算法集合【数学建模老哥】\模式分类（Matlab程序）\CARTfunctions.m,2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\分类与判别类题型参考代码【数学建模老哥】\100多种数据处理与分类算法集合\模式分类（Matlab程序）\CARTfunctions.m
